arribos,salidas,demandas,potencias
154.7333333,158.5308333,11.596,0.5671
154.7666667,158.885,12.608,0.568557143
154.8166667,156.1413889,2.6149,0.366585714
154.8166667,158.2586111,12.122,0.654071429
154.8666667,155.3025,1.2573,0.535771429
154.8833333,155.1775,1.6526,1
154.8833333,159.0336111,14.95,0.668985714
154.9,155.9594444,2.9724,0.521042857
154.9333333,157.2652778,7.109,0.566157143
154.9833333,157.2222222,6.6432,0.551057143
155,158.2625,11.562,0.658128571
155.0166667,157.7822222,10.696,0.718285714
155.1333333,156.935,7.2128,0.743485714
155.1333333,158.9222222,12.867,0.6307
155.15,158.6527778,11.301,0.599185714
155.15,156.4552778,2.5099,0.3571
155.2,157.1930556,5.5932,0.521171429
155.2,157.1391667,11.007,1
155.25,157.0302778,5.7326,0.598014286
155.25,158.3502778,12.386,0.741928571
155.2666667,158.4975,17.713,1
155.2666667,158.9113889,13.006,0.662685714
155.2833333,157.9225,8.779,0.617771429
155.2833333,159.7686111,14.924,0.617928571
155.2833333,158.6083333,10.784,0.602342857
155.3,156.8722222,4.7972,0.566657143
155.3333333,156.3558333,1.4409,0.2617
155.4666667,158.1705556,8.7205,0.598957143
155.4833333,156.5275,6.0375,1
155.5333333,156.7625,3.9244,0.592928571
155.5333333,155.69,0.47111,0.558457143
155.55,155.7452778,0.41092,0.3908
155.5666667,156.6927778,6.5415,1
155.5666667,161.8833333,19.673,0.5784
155.5833333,156.9983333,1.8926,0.2484
155.6,156.2116667,1.2978,0.394042857
155.6,157.2705556,5.5523,0.617242857
155.6333333,157.0752778,2.826,0.363971429
155.65,156.2141667,2.5977,0.855128571
155.6833333,158.8486111,12.636,0.741371429
155.6833333,156.4955556,2.8998,0.663028571
155.7166667,157.9697222,13.715,1
155.75,157.2152778,2.7719,0.351314286
155.8166667,159.3611111,9.5781,0.501857143
155.8666667,158.1916667,8.0322,0.641585714
155.8666667,156.5691667,4.2778,1
155.8666667,158.5236111,14.275,0.9978
155.9,156.9788889,2.0264,0.3488
155.9333333,156.565,3.7879,1
155.9833333,157.4236111,8.5173,1
156.0333333,159.2319444,12.296,0.713928571
156.0333333,158.6,8.7177,0.630785714
156.05,158.3027778,6.8565,0.565228571
156.0666667,157.8225,8.9577,0.947457143
156.1166667,158.555,8.9833,0.684214286
156.15,157.8277778,4.8595,0.5379
156.15,160.1713889,11.867,0.548042857
156.15,158.8794444,9.693,0.659514286
156.2,158.9041667,9.1329,0.627214286
156.25,157.1816667,3.0785,0.613642857
156.2833333,158.0583333,10.397,1
156.3,157.3205556,6.057,1
156.3166667,161.2811111,29.431,1
156.3833333,157.7636111,3.8767,0.5216
156.3833333,158.2166667,9.3145,0.943542857
156.3833333,156.7122222,0.98884,0.558371429
156.3833333,157.7219444,6.6608,0.9241
156.4166667,160.0027778,15.884,0.822557143
156.4333333,160.885,20.421,0.851914286
156.4666667,159.9080556,16.204,0.874471429
156.4833333,159.7236111,18.08,1
156.5,158.7888889,7.4237,0.602342857
156.5166667,157.0872222,1.8898,0.615128571
156.5666667,159.9188889,17.433,0.965785714
156.6,159.3902778,9.6644,0.643242857
156.7333333,157.7125,5.3873,1
156.75,157.1022222,1.2362,0.651785714
156.75,156.9538889,0.72982,0.664757143
156.7833333,158.1763889,4.098,0.546328571
156.8833333,158.1097222,7.2167,1
156.9,157.8705556,3.1149,0.596028571
157,157.6330556,3.6813,1
157.0333333,159.4152778,8.5142,0.663828571
157.05,157.6375,0.89019,0.2814
157.0833333,157.6708333,1.083,0.342357143
157.1666667,161.2769444,10.372,0.468628571
157.1666667,157.3883333,0.000371,0.000310829
157.2,158.2375,1.5781,0.282485714
157.2,158.8691667,9.4928,1
157.2,158.1202778,5.3574,1
157.25,157.6011111,1.0623,0.561871429
157.3,159.3441667,7.3728,0.669814286
157.35,158.0597222,3.2251,0.8439
157.3833333,158.7872222,8.2756,1
157.4166667,159.4916667,9.2642,0.829157143
157.4333333,162.4772222,11.566,0.425857143
157.45,158.4636111,4.1456,0.759557143
157.5,157.9272222,1.0635,0.4623
157.7166667,159.4625,10.71,1
157.8,157.9369444,0.56866,0.771171429
157.8166667,158.6641667,2.542,0.557042857
157.9,158.8163889,0.90775,0.183957143
157.9333333,159.1527778,2.3156,0.352642857
157.9333333,159.8169444,6.7848,0.668942857
158,160.6361111,10.006,0.704942857
158.0333333,161.7138889,11.686,0.589671429
158.0666667,160.2361111,8.9823,0.768928571
158.0666667,160.6516667,9.0094,0.647271429
158.0833333,158.2902778,0.68299,0.612928571
158.15,162.2752778,17.065,0.768228571
158.1666667,160.8544444,7.7469,0.535285714
158.1833333,158.3219444,0.49186,0.659014286
158.2,159.265,2.9204,0.509257143
158.2333333,158.9041667,3.7597,1
158.2833333,159.0861111,4.6937,1
158.3166667,159.6819444,4.1061,0.558528571
158.35,159.0511111,4.0913,1
158.4666667,164.275,18.543,0.5929
158.55,159.1972222,2.1193,0.608128571
158.6333333,159.6538889,3.0393,0.553071429
158.7,159.0177778,1.1275,0.658942857
158.7166667,163.1094444,14.369,0.607471429
158.75,159.2830556,1.5533,0.541171429
158.7833333,159.9219444,6.6912,1
158.7833333,162.1458333,15.611,0.862214286
158.8333333,159.9102778,4.8904,0.843328571
158.9,160.6461111,5.3086,0.564614286
158.9,161.4861111,8.2906,0.595371429
158.9166667,160.4666667,5.7445,0.688285714
158.9166667,160.4541667,5.6476,0.682171429
158.95,159.7080556,4.2506,1
158.9833333,161.2319444,6.5382,0.54
159,159.9277778,2.3161,0.463614286
159.0666667,159.78,1.8629,0.485014286
159.1,159.2594444,0.35499,0.413471429
159.1166667,160.6277778,9.4832,1
159.15,161.2152778,8.6848,0.780957143
159.2166667,159.6261111,2.2436,1
159.2333333,159.9663889,2.3302,0.590342857
159.3166667,160.0108333,1.5376,0.411371429
159.3166667,159.8066667,1.5969,0.605242857
159.35,160.9827778,8.8213,1
159.3666667,160.7569444,4.8875,0.652871429
159.4,160.5455556,3.8511,0.624328571
159.4333333,161.3333333,5.3306,0.521042857
159.45,159.7038889,1.0704,0.782985714
159.4666667,160.6441667,1.9681,0.3104
159.5333333,159.8663889,1.4131,0.787942857
159.55,160.2302778,4.0107,1
159.5833333,160.9177778,5.3649,0.746628571
159.6333333,160.2438889,1.7103,0.520228571
159.65,161.1455556,4.8244,0.599085714
159.65,159.7536111,0.31661,0.567485714
159.6833333,161.4511111,5.3813,0.565328571
159.6833333,161.2444444,9.366,1
159.7,161.1347222,5.1795,0.670457143
159.7,160.3291667,3.7741,1
159.7166667,160.425,3.4285,0.898914286
159.7333333,160.3080556,3.5302,1
159.75,160.6472222,2.4411,0.505271429
159.7666667,159.9263889,0.40549,0.471471429
159.85,165.0908333,16.769,0.594242857
159.8833333,160.1513889,0.83391,0.577742857
159.9,160.8258333,2.8234,0.566357143
159.9166667,162.2280556,7.6519,0.614814286
159.95,160.1525,0.53891,0.494242857
159.9833333,166.0077778,19.265,0.593871429
160.0166667,161.31,7.7411,1
160.1333333,161.3011111,2.5265,0.4018
160.1333333,161.0788889,2.5867,0.508042857
160.1833333,161.0080556,2.4786,0.558142857
160.25,160.4813889,0.69124,0.5548
160.3666667,163.4763889,11.044,0.659528571
160.3833333,160.8177778,2.5114,1
160.45,161.4722222,3.2426,0.5891
160.4833333,164.2613889,11.175,0.549342857
160.5166667,161.1136111,1.8995,0.590957143
160.5166667,160.6136111,0.13422,0.257128571
160.5166667,161.2663889,1.4107,0.349457143
160.6166667,161.3222222,2.2367,0.588742857
160.6833333,161.1844444,3.0865,1
160.6833333,165.145,15.687,0.652942857
160.7666667,162.8444444,6.886,0.615471429
160.8166667,164.4116667,11.979,0.618842857
160.9166667,162.0052778,5.2065,0.888214286
160.9166667,162.2902778,6.4592,0.8733
161.0166667,161.2122222,0.56715,0.538614286
161.05,165.0502778,1.0791,0.050095714
161.0666667,161.4066667,0.89874,0.490914286
161.1333333,161.3163889,1.05,1
161.1833333,163.4225,7.9627,0.660414286
161.2666667,161.7444444,2.2058,0.8574
161.3,163.3538889,6.8751,0.621642857
161.3166667,162.0375,2.2238,0.572942857
161.4,165.5375,14.819,0.665142857
161.6166667,162.64,1.8481,0.3354
161.95,162.3858333,0.14123,0.060181429
161.95,164.2444444,6.4999,0.526114286
161.9666667,162.4086111,0.006633,0.002787286
161.9833333,162.5388889,0.2534,0.084708571
161.9833333,164.1055556,6.2314,0.5453
162,182.4463889,5.4839,0.04981
162,165.8919444,11.42,0.544914286
162.0333333,166.9397222,17.577,0.665314286
162.0333333,162.14,0.17299,0.301185714
162.05,163.1180556,1.6887,0.293628571
162.1,162.7644444,1.9262,0.538385714
162.2833333,163.4722222,3.9811,0.621871429
162.3,162.8275,0.19565,0.068882857
162.3,164.2861111,5.7135,0.534242857
162.3833333,166.0680556,10.899,0.549328571
162.4166667,164.3002778,8.1634,0.804871429
162.7,163.3272222,2.3089,0.683642857
162.7666667,166.5030556,11.179,0.555657143
162.85,165.125,7.5779,0.6186
163.0333333,167.0294444,12.804,0.595057143
163.0833333,163.5608333,0.65926,0.2564
163.1333333,166.6477778,11.668,0.616585714
163.1833333,166.1111111,6.6901,0.424371429
163.2,165.3513889,6.2558,0.540014286
163.2,167.0627778,11.368,0.546542857
163.3333333,167.5183333,13.689,0.607457143
163.4333333,166.6638889,8.683,0.499157143
163.4333333,168.1572222,15.524,0.610314286
164.6666667,165.0927778,1.3702,0.597185714
165.1166667,165.2536111,0.26743,0.362671429
167.3666667,168.3041667,3.0486,0.603914286
169.05,170.7344444,8.3441,0.919957143
169.85,171.6247222,10.548,1
170.4,171.9025,7.1134,0.879242857
170.7,174.3111111,11.997,0.616985714
171.15,175.1586111,12.491,0.578714286
171.25,176.3697222,16.621,0.602914286
171.2833333,175.6794444,18.55,0.783657143
171.3166667,175.7908333,20.409,0.847142857
171.4333333,175.6777778,20.315,0.888871429
171.5666667,173.6419444,6.34,0.567357143
171.5666667,173.0847222,5.4021,0.660885714
171.8333333,175.8641667,24.273,1
171.8666667,174.1694444,14.063,1
171.9166667,175.785,15.851,0.760985714
171.9333333,174.7486111,10.205,0.673185714
171.95,172.9538889,6.2115,1
171.9833333,173.2469444,2.4798,0.364471429
172,173.5244444,2.9183,0.355514286
172.05,175.7613889,21.035,1
172.1,172.7847222,4.0803,1
172.15,178.3147222,38.92,1
172.15,173.6430556,8.3174,1
172.1666667,177.1516667,18.063,0.672914286
172.2166667,173.8458333,7.9056,0.901185714
172.2333333,174.5391667,6.7652,0.544871429
172.25,173.8775,4.7576,0.542885714
172.3166667,173.3402778,3.1769,0.576385714
172.5,176.2236111,11.743,0.5857
172.5833333,175.1194444,7.2533,0.531142857
172.6666667,176.5791667,16.598,0.787871429
172.6833333,174.7541667,6.0399,0.541671429
172.8,174.0525,7.3551,1
172.8166667,175.7347222,9.7022,0.617471429
172.8166667,173.9066667,3.6258,0.617771429
172.8666667,175.8583333,17.394,1
172.8833333,173.2761111,2.2277,1
172.9,176.3822222,15.222,0.811814286
172.9,174.0888889,7.1612,1
172.9166667,175.2347222,7.2208,0.5785
172.9166667,174.5263889,9.5635,1
172.9666667,177.3766667,19.231,0.809871429
172.9666667,176.6752778,16.83,0.8428
172.9666667,175.9083333,12.19,0.769571429
173,176.3019444,12.579,0.707471429
173.0333333,174.7916667,9.9464,1
173.0333333,173.8927778,1.5245,0.329414286
173.05,175.4652778,13.11,1
173.1,174.9166667,5.4986,0.562114286
173.1,175.6930556,8.6409,0.618857143
173.1166667,177.1711111,11.942,0.547
173.15,176.1736111,11.389,0.699514286
173.15,176.3408333,18.369,1
173.15,176.4975,10.648,0.590714286
173.1666667,177.6541667,26.24,1
173.2333333,177.2838889,19.097,0.8756
173.2333333,175.9419444,9.5561,0.655214286
173.25,176.1611111,10.336,0.659371429
173.25,176.39,12.388,0.732714286
173.3,177.2430556,16.573,0.780571429
173.3,175.7125,14.242,1
173.3166667,175.5180556,6.8193,0.575285714
173.3333333,176.8905556,15.407,0.804342857
173.35,175.47,11.463,1
173.35,176.8608333,13.621,0.7205
173.3833333,174.8361111,8.2097,1
173.3833333,177.1211111,14.007,0.695957143
173.3833333,176.4169444,10.612,0.649671429
173.3833333,174.3247222,1.0266,0.202514286
173.4,178.585,16.592,0.594285714
173.4166667,177.1016667,15.693,0.790885714
173.4333333,176.5427778,10.25,0.612185714
173.45,176.1027778,9.0639,0.634542857
173.45,176.3666667,10.789,0.686985714
173.4666667,174.1902778,4.2757,1
173.4666667,177.0513889,20.902,1
173.4666667,177.4447222,16.661,0.777814286
173.5,174.5333333,3.3758,0.606714286
173.5,174.0875,3.4231,1
173.5,177.4486111,17.053,0.802057143
173.5333333,176.9766667,18.242,0.983842857
173.5333333,178.4419444,14.698,0.556085714
173.5666667,176.1527778,9.4056,0.675442857
173.5666667,175.9138889,9.3392,0.738928571
173.5833333,177.2333333,14.928,0.759571429
173.6,178.1363889,26.902,1
173.6,177.0027778,13.165,0.7185
173.6,173.9688889,1.1834,0.595771429
173.6166667,174.7416667,2.3075,0.380928571
173.6166667,175.8572222,6.6301,0.549557143
173.6166667,175.8930556,7.2163,0.588728571
173.6166667,177.0630556,4.5929,0.2475
173.6333333,181.6508333,47.764,1
173.6333333,177.0083333,14.146,0.778414286
173.6333333,175.5694444,11.138,1
173.65,177.4641667,23.68,1
173.65,176.8613889,19.888,1
173.6666667,177.7294444,17.091,0.781257143
173.6666667,178.0683333,19.422,0.819471429
173.6666667,179.4516667,35.046,1
173.7,176.6208333,10.23,0.650457143
173.7,177.5113889,21.841,1
173.7166667,175.0791667,7.8241,1
173.7166667,177.7777778,12.842,0.587271429
173.7333333,178.3405556,17.895,0.721357143
173.7333333,175.7736111,11.668,1
173.7333333,175.8763889,6.3311,0.548642857
173.7333333,174.9247222,2.3683,0.369171429
173.75,175.3097222,4.4988,0.535657143
173.75,179.4311111,34.329,1
173.75,176.6486111,10.051,0.643985714
173.7666667,176.1933333,8.658,0.6626
173.7833333,175.1247222,2.6243,0.363328571
173.7833333,177.6477778,11.881,0.570971429
173.7833333,178.2530556,14.116,0.586514286
173.8,176.4611111,9.4749,0.661228571
173.8,177.1,13.137,0.739314286
173.8,174.9163889,2.1384,0.355728571
173.8333333,177.6152778,11.433,0.561414286
173.85,175.1761111,7.8176,1
173.8666667,175.8452778,12.419,1
173.8833333,177.2194444,10.396,0.578728571
173.8833333,176.2263889,7.282,0.577185714
173.8833333,178.6475,15.929,0.620942857
173.8833333,177.1402778,13.403,0.764271429
173.9,176.9655556,11.788,0.714128571
173.9166667,177.4669444,8.918,0.4665
173.9166667,175.5458333,4.7033,0.536142857
173.9333333,178.1558333,19.324,0.849928571
173.95,177.8461111,24.382,1
173.95,176.5886111,9.0186,0.634757143
173.95,175.9902778,5.8098,0.528828571
173.9833333,178.3005556,18.046,0.776271429
173.9833333,177.3305556,13.69,0.759585714
174,175.6483333,9.3716,1
174,178.4280556,20.104,0.843157143
174,178.6252778,20.811,0.835614286
174,178.7252778,14.865,0.584214286
174,176.0402778,5.3176,0.484028571
174.0166667,176.0761111,6.5612,0.591671429
174.0166667,178.0877778,18.247,0.832385714
174.05,178.36,18.186,0.783628571
174.0666667,175.6886111,5.0119,0.573871429
174.0666667,177.6180556,14.925,0.780485714
174.0666667,177.6266667,14.467,0.7547
174.0666667,177.6822222,14.088,0.723642857
174.0833333,176.5694444,9.2562,0.691442857
174.0833333,177.9116667,16.234,0.787528571
174.1,178.0502778,15.184,0.713842857
174.1,177.8530556,10.373,0.5133
174.1333333,177.8777778,12.812,0.635414286
174.1333333,176.8736111,8.6964,0.589371429
174.15,177.1544444,11.223,0.693757143
174.15,176.9013889,9.1795,0.6196
174.15,177.8655556,14.331,0.716285714
174.1666667,177.6725,13.949,0.738942857
174.1833333,176.2416667,6.4507,0.582014286
174.1833333,175.7802778,3.1295,0.363942857
174.1833333,177.8291667,20.607,1
174.2166667,176.3583333,6.195,0.5372
174.2333333,181.3738889,42.666,1
174.25,177.9986111,12.255,0.607128571
174.2666667,177.7822222,13.402,0.707971429
174.2666667,177.3733333,11.106,0.6639
174.2666667,175.49,6.9485,1
174.3166667,179.8705556,33.221,1
174.3333333,179.8688889,34.572,1
174.35,175.8969444,9.2213,1
174.3666667,177.6263889,18.739,1
174.3833333,176.4544444,7.3921,0.662842857
174.4,176.8738889,11.826,0.887771429
174.4,178.7308333,17.047,0.730985714
174.4,178.1377778,15.074,0.748971429
174.4166667,177.1183333,15.308,1
174.4166667,177.6902778,13.258,0.752142857
174.45,176.3261111,5.9501,0.589
174.4666667,177.9422222,12.254,0.654771429
174.4666667,175.8261111,2.5887,0.353642857
174.5,177.8180556,18.725,1
174.5,180.5297222,34.73,1
174.5333333,177.0861111,14.414,1
174.5666667,178.0527778,18.112,0.964871429
174.5666667,178.5197222,15.282,0.717957143
174.5833333,176.3302778,5.0999,0.542157143
174.5833333,179.5436111,16.25,0.608414286
174.65,176.1,3.8182,0.489028571
174.7166667,177.4933333,9.2698,0.62
174.75,175.8875,6.2802,1
174.7666667,176.2097222,4.3574,0.560771429
174.8,177.6408333,15.929,1
174.8,177.0722222,6.5626,0.536371429
174.8666667,176.3208333,2.8582,0.365028571
174.8833333,176.4327778,8.4482,1
174.9,178.2308333,17.148,0.956085714
175.0166667,178.3541667,12.838,0.714357143
175.0666667,177.2622222,13.216,1
175.1,176.5247222,7.4816,0.975242857
175.15,178.2802778,10.466,0.620942857
175.2833333,178.6738889,14.653,0.8026
175.3166667,178.9958333,15.598,0.787357143
175.3166667,179.26,12.341,0.581228571
175.3333333,179.0544444,7.1417,0.356428571
175.35,177.8638889,13.591,1
175.45,177.3086111,5.7805,0.577585714
175.4833333,179.6908333,25.209,1
175.5666667,179.1636111,16.088,0.830657143
175.5666667,176.8913889,8.0807,1
175.7333333,176.2038889,1.0597,0.418257143
175.8,176.9694444,3.8851,0.616971429
175.8833333,179.8791667,17.801,0.827314286
175.8833333,179.3486111,11.225,0.601571429
175.9166667,179.4113889,15.599,0.828942857
175.9166667,178.9197222,18.868,1
175.9666667,176.5930556,1.9994,0.5928
175.9833333,178.4680556,6.9101,0.516471429
176.05,177.3883333,7.8423,1
176.0666667,176.5552778,1.4012,0.532571429
176.0666667,176.2216667,0.74371,0.891085714
176.0833333,179.6569444,21.572,1
176.1333333,179.8916667,15.989,0.7901
176.15,183.4061111,45.156,1
176.1833333,184.17,45.408,1
176.2333333,180.495,12.679,0.552514286
176.25,176.5219444,0.97758,0.6676
176.2666667,178.3333333,12.031,1
176.3333333,178.3705556,6.2693,0.571514286
176.3666667,180.7588889,18.986,0.802771429
176.4166667,179.8897222,10.619,0.567814286
176.4833333,176.8566667,2.2508,1
176.5333333,177.1777778,2.1416,0.617171429
176.5833333,181.2472222,29.295,1
176.5833333,177.9069444,4.5601,0.639828571
176.6666667,179.4133333,15.706,1
176.6833333,177.9288889,2.9883,0.445557143
176.7166667,179.9944444,8.2043,0.464842857
176.7333333,177.8097222,3.714,0.6408
176.75,179.2761111,9.1636,0.673685714
176.8,177.6844444,2.693,0.565485714
176.8166667,178.8836111,2.2301,0.200371429
176.85,180.6183333,17.619,0.868328571
176.8833333,178.8297222,10.28,0.980885714
176.95,178.8444444,11.399,1
177.1166667,178.8841667,9.6399,1
177.1166667,179.5663889,8.6014,0.652071429
177.1833333,180.325,17.022,1
177.2333333,178.4872222,7.692,1
177.25,181.8391667,28.585,1
177.25,178.9847222,5.5103,0.589914286
177.35,177.9705556,1.0338,0.3094
177.35,177.8344444,2.9585,1
177.4,181.5322222,14.142,0.635585714
177.45,177.9208333,1.5233,0.600857143
177.5,178.3288889,4.3388,0.972128571
177.5166667,178.565,1.2669,0.224442857
177.5666667,181.6361111,13.358,0.609614286
177.5833333,181.7444444,18.913,0.844085714
177.5833333,178.4388889,2.5663,0.557071429
177.6166667,181.4294444,14.29,0.696028571
177.65,178.2916667,2.8542,0.826057143
177.8166667,178.9236111,4.6219,0.775428571
177.8666667,179.3944444,5.4828,0.666485714
177.8833333,179.1163889,2.3976,0.361114286
177.9333333,180.1052778,6.4734,0.553514286
177.95,180.4736111,14.651,1
178,178.7777778,3.8283,0.9141
178.0333333,182.4505556,27.2,1
178.1333333,178.3747222,1.475,1
178.2166667,182.3127778,18.356,0.832228571
178.2333333,182.6669444,12.83,0.537414286
178.25,181.1111111,11.092,0.719957143
178.2666667,180.3638889,6.3776,0.564742857
178.2666667,181.1752778,9.5655,0.610757143
178.3,182.7058333,15.568,0.656228571
178.3,181.8722222,12.566,0.6533
178.3666667,181.7252778,12.207,0.675
178.3666667,184.8325,21.011,0.6035
178.3833333,181.0611111,10.397,0.7211
178.4,179.2763889,2.9203,0.618842857
178.4,182.1377778,14.598,0.725328571
178.4833333,178.7233333,1.4511,1
178.5,182.1055556,14.635,0.753828571
178.5333333,179.8263889,5.9309,0.851828571
178.5333333,178.7083333,1.0253,1
178.55,178.875,0.85389,0.487942857
178.5666667,180.6997222,11.699,1
178.6,183.3444444,30.217,1
178.6333333,182.2572222,14.322,0.733971429
178.6833333,180.5055556,8.8693,0.903928571
178.7333333,182.5308333,11.596,0.5671
178.7333333,179.1666667,0.13905,0.059592857
178.7333333,178.8583333,0.26246,0.389942857
178.75,182.0552778,14.188,0.797157143
178.7666667,183.0513889,14.372,0.622914286
178.7833333,181.7822222,2.0792,0.128761429
178.7833333,182.6877778,17.455,0.830228571
178.8,182.4766667,15.668,0.7914
178.8,181.9430556,18.658,1
178.8166667,179.9847222,7.1048,1
178.8333333,181.5625,9.3869,0.638757143
178.85,183.1447222,14.339,0.620028571
178.9,181.8683333,11.391,0.712685714
178.9333333,181.0277778,11.738,1
178.9333333,181.2652778,7.109,0.566157143
178.95,182.5877778,10.963,0.5597
178.95,182.2666667,12.596,0.705285714
179.0333333,180.8652778,6.5088,0.659828571
179.05,181.5430556,15.211,1
179.0666667,182.5058333,11.783,0.636285714
179.0833333,179.6805556,1.9734,0.613642857
179.15,179.44,0.86081,0.551257143
179.1833333,179.8597222,3.9443,1
179.2,179.4261111,0.80263,0.659242857
179.2333333,183.0683333,16.838,0.8154
179.25,182.7375,20.653,1
179.2833333,179.9111111,2.0765,0.6143
179.3166667,180.8941667,3.682,0.433471429
179.3833333,182.5280556,11.792,0.696357143
179.4,181.9677778,8.3167,0.6015
179.4166667,181.4680556,11.744,1
179.4333333,181.3013889,5.9769,0.5942
179.4833333,182.3861111,9.2942,0.594628571
179.4833333,179.7191667,0.69499,0.547285714
179.5,180.9086111,4.1992,0.553642857
179.5166667,180.9594444,8.5939,1
179.5166667,180.2541667,2.636,0.663785714
179.5333333,180.7625,3.9244,0.592928571
179.5666667,180.6927778,6.5415,1
179.5666667,182.225,11.729,0.819371429
179.5833333,181.6941667,7.0478,0.620071429
179.6,180.14,1.9266,0.662571429
179.6833333,182.8486111,12.636,0.741371429
179.6833333,180.4955556,2.8998,0.663028571
179.7666667,180.1702778,2.3322,1
179.8,180.6758333,4.7234,1
179.8,182.9916667,14.662,0.853128571
179.8166667,181.425,4.618,0.533242857
179.8333333,183.2388889,10.544,0.575
179.85,182.0461111,6.4534,0.545728571
179.8666667,182.1916667,8.0322,0.641585714
180.05,182.0930556,12.266,1
180.1333333,181.215,0.47882,0.08221
180.1333333,181.8511111,10.158,1
180.1333333,182.8058333,15.953,1
180.25,182.5252778,13.095,1
180.3833333,181.7636111,3.8767,0.5216
180.4833333,183.7236111,18.08,1
180.5,181.8788889,8.0827,1
180.65,181.0802778,1.5892,0.685942857
180.7,181.4136111,4.1172,1
180.75,181.6266667,2.3695,0.501957143
180.8,182.5488889,10.943,1
180.8166667,181.99,6.8605,1
180.8333333,182.1222222,2.6495,0.381757143
180.9166667,182.2997222,7.9892,1
180.9666667,182.2344444,3.6934,0.541042857
180.9833333,182.5794444,5.1979,0.6048
181,182.9469444,11.116,1
181.0333333,182.6805556,5.7068,0.6434
181.05,181.9847222,1.4798,0.294
181.05,181.2747222,0.66417,0.548871429
181.0833333,182.2566667,6.8875,1
181.1666667,185.2769444,10.372,0.468628571
181.1833333,181.4997222,1.0386,0.609628571
181.2,182.8736111,10.201,1
181.2,182.4344444,4.1349,0.622071429
181.2666667,183.3197222,11.861,1
181.2666667,183.4791667,12.828,1
181.2833333,182.3663889,3.677,0.6305
181.3,182.825,9.2944,1
181.35,182.0597222,3.2251,0.8439
181.3666667,182.74,6.2263,0.841985714
181.3833333,183.0305556,5.5069,0.620871429
181.4166667,183.4916667,9.2642,0.829157143
181.5,181.9272222,1.0635,0.4623
181.5666667,182.2361111,2.1138,0.586414286
181.5666667,183.3597222,5.5067,0.570357143
181.5666667,182.3125,4.3445,1
181.5666667,183.5469444,11.019,1
181.6166667,181.8136111,1.1336,1
181.7,183.2675,4.845,0.574028571
181.7,183.4180556,5.5098,0.595585714
181.7333333,183.1416667,8.025,1
181.75,182.5316667,3.7654,0.894614286
181.7666667,184.085,7.925,0.634842857
181.7833333,183.2052778,8.3674,1
181.8,181.9369444,0.56866,0.771171429
181.8666667,185.7808333,11.503,0.545785714
181.9,182.8163889,0.90775,0.183957143
181.9,182.6105556,4.2404,1
181.9333333,183.6111111,5.2289,0.5788
181.9333333,183.8169444,6.7848,0.668942857
182.0166667,184.4069444,13.264,1
182.0333333,185.7138889,11.686,0.589671429
182.0666667,184.2361111,8.9823,0.768928571
182.0833333,183.2719444,6.5808,1
182.1833333,182.2705556,0.47442,1
182.2,184.0777778,4.0257,0.398142857
182.2,182.8236111,3.6617,1
182.2,183.7816667,4.3206,0.507314286
182.2166667,182.5122222,0.28511,0.179157143
182.2333333,182.9041667,3.7597,1
182.2666667,182.6066667,1.9851,1
182.3166667,183.6819444,4.1061,0.558528571
182.4,183.0441667,1.191,0.343357143
182.4,183.9972222,9.2878,1
182.4333333,183.7427778,7.7515,1
182.45,183.7236111,7.5769,1
182.4666667,188.275,18.543,0.5929
182.7,183.1691667,1.6084,0.636685714
182.7166667,183.8291667,6.8005,1
182.8166667,183.8219444,5.7596,1
182.8666667,182.9555556,0.25733,0.537628571
182.8833333,186.1722222,11.687,0.659942857
182.9166667,184.4666667,5.7445,0.688285714
182.95,183.0691667,0.38811,0.604842857
182.95,183.9275,5.7325,1
182.95,183.7080556,4.2506,1
183,183.1858333,0.66399,0.663571429
183.0833333,185.1347222,7.1784,0.649871429
183.3166667,189.1591667,19.267,0.612428571
183.35,183.7583333,1.4802,0.673214286
183.35,183.7444444,1.1572,0.544828571
183.3666667,184.7055556,4.7635,0.660728571
183.3666667,184.9652778,5.0603,0.587871429
183.4,184.5455556,3.8511,0.624328571
183.4333333,183.8858333,2.769,1
183.4666667,184.6441667,1.9681,0.3104
183.4666667,184.1036111,3.1392,0.915314286
183.4833333,185.1811111,8.2151,0.898628571
183.5,183.73,0.74017,0.597657143
183.55,184.1358333,3.4771,1
183.55,184.2302778,4.0107,1
183.5833333,184.6461111,3.7907,0.662414286
183.65,184.6305556,5.004,0.947742857
183.6833333,185.4511111,5.3813,0.565328571
183.7,185.1347222,5.1795,0.670457143
183.7,184.3291667,3.7741,1
183.7,186.2563889,14.203,1
183.7166667,184.1622222,1.2729,0.530557143
183.7333333,184.3080556,3.5302,1
183.7333333,184.9566667,3.6399,0.552571429
183.75,184.6472222,2.4411,0.505271429
183.7666667,183.9263889,0.40549,0.471471429
183.8166667,186.4486111,10.538,0.743557143
183.85,189.0908333,16.769,0.594242857
183.85,184.04,0.68102,0.665657143
183.8666667,189.8336111,19.141,0.595742857
183.8833333,184.5888889,1.7445,0.459171429
183.95,184.1525,0.53891,0.494242857
184.1,184.8233333,1.392,0.357385714
184.2333333,184.5388889,0.9,0.547014286
184.25,184.9094444,0.592,0.166714286
184.3333333,184.9066667,2.0971,0.679314286
184.3833333,186.3066667,10.092,0.974442857
184.3833333,184.8177778,2.5114,1
